,level_0,index,date,user,change_amt,year,running_count
1216,1215,4699,2007-04-16 20:43:00,Gdo01,-76,2007,10492
1217,1216,4698,2007-04-16 20:43:00,Karrmann,356,2007,10848
1218,1225,4692,2007-04-16 20:44:00,John Stattic,-135,2007,10713
1219,1218,4689,2007-04-16 20:44:00,Dsf,6,2007,10719
1220,1219,4690,2007-04-16 20:44:00,AEMoreira042281,-8,2007,10711
1221,1220,4691,2007-04-16 20:44:00,Karrmann,0,2007,10711
1222,1221,4688,2007-04-16 20:44:00,Penguinee,-125,2007,10586
1223,1222,4693,2007-04-16 20:44:00,AEMoreira042281,41,2007,10627
1224,1223,4694,2007-04-16 20:44:00,Karrmann,20,2007,10647
1225,1224,4695,2007-04-16 20:44:00,Irdepesca572,0,2007,10647
1226,1226,4696,2007-04-16 20:44:00,Elg26,233,2007,10880
1227,1232,4686,2007-04-16 20:45:00,Penguinee,79,2007,10959
1228,1231,4685,2007-04-16 20:45:00,Raden,0,2007,10959
1229,1230,4687,2007-04-16 20:45:00,Stevenscollege,-265,2007,10694
1230,1233,4684,2007-04-16 20:45:00,Takethemud,11,2007,10705
1231,1228,4682,2007-04-16 20:45:00,Irdepesca572,61,2007,10766
1232,1227,4681,2007-04-16 20:45:00,Kizor,189,2007,10955
1233,1229,4683,2007-04-16 20:45:00,AEMoreira042281,-405,2007,10550
1234,1240,4677,2007-04-16 20:46:00,Karrmann,95,2007,10645
1235,1236,4676,2007-04-16 20:46:00,Karrmann,0,2007,10645
1236,1241,4679,2007-04-16 20:46:00,Aranth,0,2007,10645
1237,1239,4680,2007-04-16 20:46:00,John Reaves,10,2007,10655
1238,1234,4673,2007-04-16 20:46:00,Slavik0329,25,2007,10680
1239,1237,4674,2007-04-16 20:46:00,Digitalhen,-68,2007,10612
1240,1235,4675,2007-04-16 20:46:00,Rtcpenguin,-19,2007,10593
1241,1238,4678,2007-04-16 20:46:00,Raden,0,2007,10593
1242,1242,4672,2007-04-16 20:47:00,Karrmann,-1,2007,10592
1243,1243,4671,2007-04-16 20:47:00,Karrmann,7,2007,10599
1244,1244,4670,2007-04-16 20:47:00,John Stattic,0,2007,10599
1245,1245,4669,2007-04-16 20:47:00,Gdo01,-7,2007,10592
1246,1246,4668,2007-04-16 20:47:00,John Stattic,-77,2007,10515
1247,1247,4663,2007-04-16 20:48:00,Ryanluck,197,2007,10712
1248,1248,4664,2007-04-16 20:48:00,Kizor,96,2007,10808
1249,1249,4666,2007-04-16 20:48:00,O^O,15,2007,10823
1250,1250,4667,2007-04-16 20:48:00,Kaldari,-332,2007,10491
1251,1251,4665,2007-04-16 20:48:00,Bolivian Unicyclist,-20,2007,10471
1252,1255,4659,2007-04-16 20:49:00,Iamdeadnow,0,2007,10471
1253,1254,4660,2007-04-16 20:49:00,Amalga,0,2007,10471
1254,1256,4658,2007-04-16 20:49:00,Kizor,-11,2007,10460
1255,1252,4662,2007-04-16 20:49:00,Gdo01,0,2007,10460
1256,1253,4661,2007-04-16 20:49:00,Getinthek,171,2007,10631
1257,1257,4652,2007-04-16 20:50:00,AEMoreira042281,23,2007,10654
1258,1258,4653,2007-04-16 20:50:00,Kaveh,-263,2007,10391
1259,1259,4656,2007-04-16 20:50:00,John Stattic,0,2007,10391
1260,1260,4655,2007-04-16 20:50:00,Karrmann,29,2007,10420
1261,1261,4654,2007-04-16 20:50:00,Gdo01,-5,2007,10415
1262,1268,4648,2007-04-16 20:51:00,Penguinee,2,2007,10417
1263,1267,4650,2007-04-16 20:51:00,Penguinee,7,2007,10424
1264,1266,4649,2007-04-16 20:51:00,Irdepesca572,-26,2007,10398
1265,1264,4647,2007-04-16 20:51:00,Gdo01,56,2007,10454
1266,1263,4645,2007-04-16 20:51:00,Ektar,0,2007,10454
1267,1262,4646,2007-04-16 20:51:00,Nishkid64,-32,2007,10422
1268,1265,4651,2007-04-16 20:51:00,O^O,1,2007,10423
1269,1269,4644,2007-04-16 20:52:00,Kizor,125,2007,10548
1270,1270,4643,2007-04-16 20:52:00,Penguinee,-7,2007,10541
1271,1271,4642,2007-04-16 20:52:00,Joebengo,10,2007,10551
1272,1276,4638,2007-04-16 20:53:00,ElKevbo,-4,2007,10547
1273,1277,4639,2007-04-16 20:53:00,Abe Lincoln,80,2007,10627
1274,1275,4641,2007-04-16 20:53:00,Marcika,22,2007,10649
1275,1278,4640,2007-04-16 20:53:00,Nishkid64,20,2007,10669
1276,1273,4634,2007-04-16 20:53:00,Kizor,145,2007,10814
1277,1272,4635,2007-04-16 20:53:00,Opertinicy,-8,2007,10806
1278,1274,4636,2007-04-16 20:53:00,MidnightSwinga,-72,2007,10734
1279,1279,4637,2007-04-16 20:53:00,Ryulong,0,2007,10734
1280,1284,4629,2007-04-16 20:54:00,Natwebb,0,2007,10734
1281,1285,4628,2007-04-16 20:54:00,Nishkid64,-91,2007,10643
1282,1283,4630,2007-04-16 20:54:00,Irdepesca572,19,2007,10662
1283,1281,4632,2007-04-16 20:54:00,Greensprout,1,2007,10663
1284,1282,4631,2007-04-16 20:54:00,AEMoreira042281,169,2007,10832
1285,1280,4633,2007-04-16 20:54:00,Opertinicy,2,2007,10834
1286,1286,4622,2007-04-16 20:55:00,Abe Lincoln,-96,2007,10738
1287,1287,4623,2007-04-16 20:55:00,Ryulong,0,2007,10738
1288,1288,4627,2007-04-16 20:55:00,Nishkid64,90,2007,10828
1289,1289,4625,2007-04-16 20:55:00,Jarsonic,7,2007,10835
1290,1290,4626,2007-04-16 20:55:00,AEMoreira042281,0,2007,10835
1291,1291,4624,2007-04-16 20:55:00,Kizor,29,2007,10864
1292,1298,4621,2007-04-16 20:56:00,Abe Lincoln,-53,2007,10811
1293,1297,4618,2007-04-16 20:56:00,Abe Lincoln,-36,2007,10775
1294,1296,4620,2007-04-16 20:56:00,Nishkid64,1,2007,10776
1295,1292,4615,2007-04-16 20:56:00,Karrmann,20,2007,10796
1296,1294,4617,2007-04-16 20:56:00,AEMoreira042281,-8,2007,10788
1297,1293,4616,2007-04-16 20:56:00,Zone46,11,2007,10799
1298,1295,4619,2007-04-16 20:56:00,Jarsonic,-20,2007,10779
1299,1300,4614,2007-04-16 20:57:00,Abe Lincoln,23,2007,10802
1300,1299,4613,2007-04-16 20:57:00,O^O,1,2007,10803
1301,1301,4612,2007-04-16 20:57:00,Penguinee,51,2007,10854
1302,1303,4610,2007-04-16 20:58:00,AnonymousPedobear,126,2007,10980
1303,1302,4611,2007-04-16 20:58:00,Ravedave,-133,2007,10847
1304,1304,4605,2007-04-16 20:59:00,Yaanch,116,2007,10963
1305,1305,4606,2007-04-16 20:59:00,Karrmann,-126,2007,10837
1306,1306,4609,2007-04-16 20:59:00,AEMoreira042281,-65,2007,10772
1307,1307,4608,2007-04-16 20:59:00,Mithent,5,2007,10777
1308,1308,4607,2007-04-16 20:59:00,AEMoreira042281,0,2007,10777
1309,1311,4602,2007-04-16 21:00:00,Adityasarin,91,2007,10868
1310,1309,4604,2007-04-16 21:00:00,Pedro,9,2007,10877
1311,1310,4603,2007-04-16 21:00:00,Iamdeadnow,22,2007,10899
1312,1312,4601,2007-04-16 21:00:00,Gdo01,-22,2007,10877
1313,1313,4600,2007-04-16 21:00:00,I already forgot,-91,2007,10786
1314,1317,4596,2007-04-16 21:01:00,Mithent,-12,2007,10774
1315,1316,4597,2007-04-16 21:01:00,Worldunderblood,-40,2007,10734
1316,1318,4595,2007-04-16 21:01:00,Kizor,-101,2007,10633
1317,1314,4599,2007-04-16 21:01:00,Famousdog,64,2007,10697
1318,1315,4598,2007-04-16 21:01:00,I already forgot,-64,2007,10633
1319,1319,4594,2007-04-16 21:01:00,Ike9898,-7,2007,10626
1320,1326,4593,2007-04-16 21:02:00,Mjurney,-1,2007,10625
1321,1325,4590,2007-04-16 21:02:00,Raineybt,1,2007,10626
1322,1323,4591,2007-04-16 21:02:00,Mithent,-11,2007,10615
1323,1324,4592,2007-04-16 21:02:00,Karrmann,15,2007,10630
1324,1322,4587,2007-04-16 21:02:00,CLWE,-1,2007,10629
1325,1321,4589,2007-04-16 21:02:00,Kenyon,-11,2007,10618
1326,1320,4588,2007-04-16 21:02:00,MidnightSwinga,43,2007,10661
1327,1327,4584,2007-04-16 21:03:00,Moncrief,-371,2007,10290
1328,1328,4585,2007-04-16 21:03:00,Xuxunette,9,2007,10299
1329,1329,4586,2007-04-16 21:03:00,Fethers,0,2007,10299
1330,1330,4583,2007-04-16 21:04:00,Futurebird,69,2007,10368
1331,1332,4581,2007-04-16 21:05:00,Netscott,1,2007,10369
1332,1333,4580,2007-04-16 21:05:00,Kamalesh9,101,2007,10470
1333,1331,4582,2007-04-16 21:05:00,JohnnyBGood,3,2007,10473
1334,1334,4573,2007-04-16 21:06:00,John Stattic,1,2007,10474
1335,1335,4575,2007-04-16 21:06:00,AnonymousPedobear,7,2007,10481
1336,1336,4574,2007-04-16 21:06:00,Kwan-Trill,39,2007,10520
1337,1337,4578,2007-04-16 21:06:00,Emerrill,0,2007,10520
1338,1338,4579,2007-04-16 21:06:00,Penguinee,23,2007,10543
1339,1339,4576,2007-04-16 21:06:00,SuperJ9587,-15,2007,10528
1340,1340,4577,2007-04-16 21:06:00,MattieTK,4,2007,10532
1341,1345,4568,2007-04-16 21:07:00,JohnnyBGood,3,2007,10535
1342,1344,4569,2007-04-16 21:07:00,Rit83,0,2007,10535
1343,1341,4572,2007-04-16 21:07:00,Famousdog,55,2007,10590
1344,1342,4571,2007-04-16 21:07:00,Ike9898,0,2007,10590
1345,1343,4570,2007-04-16 21:07:00,O^O,-6,2007,10584
1346,1346,4563,2007-04-16 21:08:00,John Stattic,-3,2007,10581
1347,1347,4562,2007-04-16 21:08:00,24.1.152.153,1,2007,10582
1348,1348,4564,2007-04-16 21:08:00,NoPetrol,-3,2007,10579
1349,1349,4566,2007-04-16 21:08:00,SuperJ9587,0,2007,10579
1350,1350,4565,2007-04-16 21:08:00,Tukkaatje,2,2007,10581
1351,1351,4567,2007-04-16 21:08:00,66.74.150.180,-2,2007,10579
1352,1352,4561,2007-04-16 21:09:00,JohnnyBGood,3,2007,10582
1353,1353,4560,2007-04-16 21:09:00,Bilbo411,-61,2007,10521
1354,1354,4559,2007-04-16 21:09:00,Tomasboij,-5,2007,10516
1355,1355,4558,2007-04-16 21:09:00,Ronnotel,-39,2007,10477
1356,1356,4557,2007-04-16 21:09:00,Kenyon,14,2007,10491
1357,1357,4556,2007-04-16 21:09:00,Ike9898,0,2007,10491
1358,1362,4554,2007-04-16 21:10:00,24.127.49.22,0,2007,10491
1359,1361,4553,2007-04-16 21:10:00,147.31.246.236,-14,2007,10477
1360,1363,4555,2007-04-16 21:10:00,66.74.150.180,39,2007,10516
1361,1359,4550,2007-04-16 21:10:00,Penguinee,166,2007,10682
1362,1358,4549,2007-04-16 21:10:00,198.124.16.2,1,2007,10683
1363,1360,4551,2007-04-16 21:10:00,71.8.47.159,1,2007,10684
1364,1364,4552,2007-04-16 21:10:00,Nishkid64,61,2007,10745
1365,1372,4541,2007-04-16 21:11:00,John Stattic,-3,2007,10742
1366,1370,4545,2007-04-16 21:11:00,Penguinee,5,2007,10747
1367,1373,4547,2007-04-16 21:11:00,71.8.47.159,-1,2007,10746
1368,1369,4546,2007-04-16 21:11:00,JohnnyBGood,5,2007,10751
1369,1371,4548,2007-04-16 21:11:00,Futurebird,384,2007,11135
1370,1367,4544,2007-04-16 21:11:00,76.97.216.145,111,2007,11246
1371,1365,4543,2007-04-16 21:11:00,207.246.173.114,198,2007,11444
1372,1368,4540,2007-04-16 21:11:00,67.86.198.179,-8,2007,11436
1373,1366,4542,2007-04-16 21:11:00,63.120.68.39,0,2007,11436
1374,1383,4534,2007-04-16 21:12:00,FunPika,0,2007,11436
1375,1381,4537,2007-04-16 21:12:00,PIrish,8,2007,11444
1376,1380,4536,2007-04-16 21:12:00,Penguinee,7,2007,11451
1377,1379,4535,2007-04-16 21:12:00,69.234.227.48,44,2007,11495
1378,1382,4538,2007-04-16 21:12:00,64.37.159.196,-2,2007,11493
1379,1377,4533,2007-04-16 21:12:00,Nishkid64,-5,2007,11488
1380,1376,4532,2007-04-16 21:12:00,Awartha,4,2007,11492
1381,1375,4530,2007-04-16 21:12:00,Tariqabjotu,0,2007,11492
1382,1374,4539,2007-04-16 21:12:00,Smokefan2007,361,2007,11853
1383,1378,4531,2007-04-16 21:12:00,Tirerim,108,2007,11961
1384,1390,4522,2007-04-16 21:13:00,O^O,5,2007,11966
1385,1384,4528,2007-04-16 21:13:00,Dsf,-10,2007,11956
1386,1385,4527,2007-04-16 21:13:00,JohnnyBGood,3,2007,11959
1387,1386,4526,2007-04-16 21:13:00,Nishkid64,67,2007,12026
1388,1387,4525,2007-04-16 21:13:00,AnonymousPedobear,8,2007,12034
1389,1388,4524,2007-04-16 21:13:00,Elliskev,0,2007,12034
1390,1389,4523,2007-04-16 21:13:00,Penguinee,7,2007,12041
1391,1391,4529,2007-04-16 21:13:00,John Stattic,-3,2007,12038
1392,1393,4516,2007-04-16 21:14:00,JohnnyBGood,3,2007,12041
1393,1397,4521,2007-04-16 21:14:00,John Stattic,-3,2007,12038
1394,1396,4519,2007-04-16 21:14:00,Gdo01,0,2007,12038
1395,1392,4517,2007-04-16 21:14:00,Futurebird,388,2007,12426
1396,1394,4518,2007-04-16 21:14:00,O^O,-6,2007,12420
1397,1395,4520,2007-04-16 21:14:00,Penguinee,1,2007,12421
1398,1398,4512,2007-04-16 21:15:00,John Stattic,-3,2007,12418
1399,1399,4515,2007-04-16 21:15:00,Derickdavidjones,1,2007,12419
1400,1400,4514,2007-04-16 21:15:00,Tirerim,0,2007,12419
1401,1401,4513,2007-04-16 21:15:00,Smokefan2007,361,2007,12780
1402,1402,4511,2007-04-16 21:16:00,Kenyon,23,2007,12803
1403,1403,4510,2007-04-16 21:16:00,SeaFlat,1,2007,12804
1404,1404,4509,2007-04-16 21:16:00,JohnnyBGood,3,2007,12807
1405,1409,4506,2007-04-16 21:17:00,King Bee,0,2007,12807
1406,1408,4508,2007-04-16 21:17:00,Georgegraha,-13,2007,12794
1407,1405,4505,2007-04-16 21:17:00,Nishkid64,27,2007,12821
1408,1406,4504,2007-04-16 21:17:00,Zehly,37,2007,12858
1409,1407,4507,2007-04-16 21:17:00,Kenyon,4,2007,12862
1410,1410,4503,2007-04-16 21:18:00,Cocoaguy,2,2007,12864
1411,1411,4502,2007-04-16 21:18:00,Derickdavidjones,0,2007,12864
1412,1412,4501,2007-04-16 21:18:00,Gdo01,-19,2007,12845
1413,1415,4498,2007-04-16 21:19:00,Irdepesca572,36,2007,12881
1414,1416,4497,2007-04-16 21:19:00,Krejjare2k8,15,2007,12896
1415,1414,4499,2007-04-16 21:19:00,Derickdavidjones,0,2007,12896
1416,1413,4500,2007-04-16 21:19:00,Jmlk17,1,2007,12897
1417,1417,4492,2007-04-16 21:20:00,Nishkid64,89,2007,12986
1418,1418,4493,2007-04-16 21:20:00,Famguy231,20,2007,13006
1419,1419,4495,2007-04-16 21:20:00,Smokefan2007,0,2007,13006
1420,1420,4496,2007-04-16 21:20:00,John Stattic,4,2007,13010
1421,1421,4494,2007-04-16 21:20:00,AEMoreira042281,0,2007,13010
1422,1422,4491,2007-04-16 21:22:00,Tomasboij,-25,2007,12985
1423,1423,4490,2007-04-16 21:22:00,Nishkid64,-77,2007,12908
1424,1427,4486,2007-04-16 21:23:00,Elliskev,-28,2007,12880
1425,1430,4483,2007-04-16 21:23:00,Gdo01,-1,2007,12879
1426,1429,4484,2007-04-16 21:23:00,JohnnyBGood,-4,2007,12875
1427,1428,4485,2007-04-16 21:23:00,I already forgot,46,2007,12921
1428,1425,4488,2007-04-16 21:23:00,SigmaSquared,1,2007,12922
1429,1424,4489,2007-04-16 21:23:00,Famguy231,63,2007,12985
1430,1426,4487,2007-04-16 21:23:00,Nzk,6,2007,12991
1431,1434,4481,2007-04-16 21:24:00,Cerebrus13,4,2007,12995
1432,1431,4478,2007-04-16 21:24:00,Cocoaguy,10,2007,13005
1433,1432,4479,2007-04-16 21:24:00,Efrafra,12,2007,13017
1434,1433,4482,2007-04-16 21:24:00,I already forgot,0,2007,13017
1435,1435,4480,2007-04-16 21:24:00,John Stattic,-1,2007,13016
1436,1437,4476,2007-04-16 21:25:00,Rdfox 76,-1,2007,13015
1437,1441,4472,2007-04-16 21:25:00,Zachlac,480,2007,13495
1438,1440,4473,2007-04-16 21:25:00,FAH1223,23,2007,13518
1439,1436,4477,2007-04-16 21:25:00,Cerebrus13,0,2007,13518
1440,1438,4475,2007-04-16 21:25:00,Cdpierce,-72,2007,13446
1441,1439,4474,2007-04-16 21:25:00,Dantadd,-3,2007,13443
1442,1442,4469,2007-04-16 21:26:00,Nzk,32,2007,13475
1443,1443,4470,2007-04-16 21:26:00,John Stattic,3,2007,13478
1444,1444,4471,2007-04-16 21:26:00,Xuxunette,0,2007,13478
1445,1445,4466,2007-04-16 21:27:00,Vsb,28,2007,13506
1446,1446,4468,2007-04-16 21:27:00,SPNirology,-1,2007,13505
1447,1447,4467,2007-04-16 21:27:00,Rdfox 76,-1,2007,13504
1448,1451,4463,2007-04-16 21:28:00,Soultaco,-23,2007,13481
1449,1450,4464,2007-04-16 21:28:00,Kenyon,0,2007,13481
1450,1448,4462,2007-04-16 21:28:00,I already forgot,33,2007,13514
1451,1449,4465,2007-04-16 21:28:00,Mijakai,-10,2007,13504
1452,1455,4458,2007-04-16 21:29:00,Karrmann,-3,2007,13501
1453,1452,4461,2007-04-16 21:29:00,Elliskev,-1,2007,13500
1454,1453,4460,2007-04-16 21:29:00,Kevin Lakhani,262,2007,13762
1455,1454,4459,2007-04-16 21:29:00,Tomasboij,2,2007,13764
1456,1456,4457,2007-04-16 21:29:00,Eltri85~enwiki,47,2007,13811
1457,1457,4455,2007-04-16 21:30:00,I already forgot,11,2007,13822
1458,1458,4456,2007-04-16 21:30:00,Nishkid64,-10,2007,13812
1459,1463,4449,2007-04-16 21:31:00,John Reaves,-478,2007,13334
1460,1462,4450,2007-04-16 21:31:00,Nishkid64,0,2007,13334
1461,1464,4448,2007-04-16 21:31:00,Kizor,9,2007,13343
1462,1460,4452,2007-04-16 21:31:00,SPNirology,-1,2007,13342
1463,1459,4453,2007-04-16 21:31:00,Famguy231,-63,2007,13279
1464,1461,4451,2007-04-16 21:31:00,Bdj95,-14,2007,13265
1465,1465,4454,2007-04-16 21:31:00,Kizor,6,2007,13271
1466,1466,4447,2007-04-16 21:32:00,Rdfox 76,1,2007,13272
1467,1469,4446,2007-04-16 21:33:00,Bdj95,24,2007,13296
1468,1470,4444,2007-04-16 21:33:00,Ball&Chain,-92,2007,13204
1469,1467,4443,2007-04-16 21:33:00,John Stattic,-25,2007,13179
1470,1468,4445,2007-04-16 21:33:00,Freakipedia69,54,2007,13233
1471,1471,4442,2007-04-16 21:34:00,Moncrief,8,2007,13241
1472,1472,4441,2007-04-16 21:34:00,SPNirology,0,2007,13241
1473,1473,4440,2007-04-16 21:34:00,Bdj95,24,2007,13265
1474,1474,4439,2007-04-16 21:34:00,Nishkid64,-54,2007,13211
1475,1475,4438,2007-04-16 21:35:00,Mijakai,0,2007,13211
1476,1476,4437,2007-04-16 21:35:00,Rdfox 76,0,2007,13211
1477,1477,4436,2007-04-16 21:35:00,Kenyon,-2,2007,13209
1478,1478,4434,2007-04-16 21:36:00,Abynion08,24,2007,13233
1479,1479,4435,2007-04-16 21:36:00,Kitia,80,2007,13313
1480,1483,4430,2007-04-16 21:37:00,I already forgot,54,2007,13367
1481,1482,4431,2007-04-16 21:37:00,Mijakai,12,2007,13379
1482,1481,4432,2007-04-16 21:37:00,Shoeofdeath,-24,2007,13355
1483,1480,4433,2007-04-16 21:37:00,Bumcheekcity,94,2007,13449
1484,1484,4429,2007-04-16 21:38:00,Markie,15,2007,13464
1485,1485,4428,2007-04-16 21:38:00,Haakon,0,2007,13464
1486,1486,4427,2007-04-16 21:38:00,Alison,-165,2007,13299
1487,1487,4426,2007-04-16 21:38:00,Efrafra,6,2007,13305
1488,1488,4425,2007-04-16 21:39:00,Kevin Lakhani,118,2007,13423
1489,1489,4422,2007-04-16 21:40:00,Chunky Rice,-6,2007,13417
1490,1490,4424,2007-04-16 21:40:00,Kevin Lakhani,12,2007,13429
1491,1491,4423,2007-04-16 21:40:00,Donald Hosek,0,2007,13429
1492,1493,4421,2007-04-16 21:41:00,Adambro,9,2007,13438
1493,1492,4420,2007-04-16 21:41:00,Xuxunette,-10,2007,13428
1494,1494,4418,2007-04-16 21:42:00,I already forgot,46,2007,13474
1495,1495,4419,2007-04-16 21:42:00,Yksin,8,2007,13482
1496,1496,4417,2007-04-16 21:42:00,Chunky Rice,-80,2007,13402
1497,1497,4416,2007-04-16 21:43:00,ColdCase,188,2007,13590
1498,1502,4411,2007-04-16 21:44:00,Karrmann,-47,2007,13543
1499,1498,4415,2007-04-16 21:44:00,Irdepesca572,-11,2007,13532
1500,1499,4414,2007-04-16 21:44:00,RichardWeiss,24,2007,13556
1501,1500,4413,2007-04-16 21:44:00,ColdCase,5,2007,13561
1502,1501,4412,2007-04-16 21:44:00,Yaf,20,2007,13581
1503,1505,4409,2007-04-16 21:45:00,Xyzzyplugh,54,2007,13635
1504,1504,4410,2007-04-16 21:45:00,Zarathrustra,262,2007,13897
1505,1503,4408,2007-04-16 21:45:00,Yaf,35,2007,13932
1506,1506,4406,2007-04-16 21:46:00,RichardWeiss,11,2007,13943
1507,1507,4407,2007-04-16 21:46:00,Arunkumar,-149,2007,13794
1508,1511,4402,2007-04-16 21:47:00,Chunky Rice,-262,2007,13532
1509,1508,4405,2007-04-16 21:47:00,O^O,-180,2007,13352
1510,1509,4404,2007-04-16 21:47:00,Beyoncek06,46,2007,13398
1511,1510,4403,2007-04-16 21:47:00,Cariniabean,-1,2007,13397
1512,1514,4400,2007-04-16 21:48:00,Tomasboij,-3,2007,13394
1513,1515,4399,2007-04-16 21:48:00,Bobzilla1,4,2007,13398
1514,1512,4398,2007-04-16 21:48:00,Inoculatedcities,-1,2007,13397
1515,1513,4401,2007-04-16 21:48:00,Netscott,-46,2007,13351
1516,1517,4397,2007-04-16 21:49:00,Cmcnicoll,253,2007,13604
1517,1516,4396,2007-04-16 21:49:00,Inoculatedcities,0,2007,13604
1518,1518,4393,2007-04-16 21:50:00,Maxanova,-46,2007,13558
1519,1519,4395,2007-04-16 21:50:00,ColdCase,11,2007,13569
1520,1520,4394,2007-04-16 21:50:00,Kenyon,21,2007,13590
1521,1521,4392,2007-04-16 21:51:00,Sertrel,165,2007,13755
1522,1522,4391,2007-04-16 21:51:00,Gplpark92,14,2007,13769
1523,1523,4390,2007-04-16 21:51:00,Walterk29,0,2007,13769
1524,1524,4389,2007-04-16 21:51:00,Netscott,-14,2007,13755
1525,1525,4388,2007-04-16 21:51:00,MagneticFlux,-2,2007,13753
1526,1526,4387,2007-04-16 21:51:00,Walterk29,-1,2007,13752
1527,1533,4385,2007-04-16 21:52:00,MisterSheik,-5,2007,13747
1528,1532,4384,2007-04-16 21:52:00,Moncrief,19,2007,13766
1529,1531,4386,2007-04-16 21:52:00,Netscott,14,2007,13780
1530,1528,4381,2007-04-16 21:52:00,MisterSheik,1,2007,13781
1531,1529,4382,2007-04-16 21:52:00,Zarathrustra,0,2007,13781
1532,1527,4380,2007-04-16 21:52:00,President David Palmer,2,2007,13783
1533,1530,4383,2007-04-16 21:52:00,Alex43223,2,2007,13785
1534,1537,4377,2007-04-16 21:53:00,O^O,-178,2007,13607
1535,1534,4375,2007-04-16 21:53:00,John Stattic,-1,2007,13606
1536,1535,4379,2007-04-16 21:53:00,O^O,-6,2007,13600
1537,1536,4378,2007-04-16 21:53:00,Tomasboij,-61,2007,13539
1538,1538,4376,2007-04-16 21:53:00,WxGopher,27,2007,13566
1539,1540,4374,2007-04-16 21:54:00,MisterSheik,-7,2007,13559
1540,1539,4373,2007-04-16 21:54:00,JohnnyBGood,3,2007,13562
1541,1541,4367,2007-04-16 21:55:00,RichardWeiss,26,2007,13588
1542,1542,4368,2007-04-16 21:55:00,Cmcnicoll,125,2007,13713
1543,1543,4372,2007-04-16 21:55:00,WxGopher,40,2007,13753
1544,1544,4370,2007-04-16 21:55:00,MagneticFlux,14,2007,13767
1545,1545,4371,2007-04-16 21:55:00,Moncrief,8,2007,13775
1546,1546,4369,2007-04-16 21:55:00,Xuxunette,46,2007,13821
1547,1547,4366,2007-04-16 21:56:00,Daveswagon,0,2007,13821
1548,1548,4365,2007-04-16 21:56:00,Netscott,-2,2007,13819
1549,1549,4364,2007-04-16 21:56:00,Acalamari,-1,2007,13818
1550,1551,4360,2007-04-16 21:57:00,O^O,-53,2007,13765
1551,1554,4361,2007-04-16 21:57:00,RichardWeiss,4,2007,13769
1552,1553,4363,2007-04-16 21:57:00,Rdfox 76,3,2007,13772
1553,1550,4359,2007-04-16 21:57:00,Kenyon,32,2007,13804
1554,1552,4362,2007-04-16 21:57:00,ColdCase,23,2007,13827
1555,1555,4358,2007-04-16 21:58:00,Speasley,-70,2007,13757
1556,1556,4357,2007-04-16 21:58:00,Daveswagon,-1,2007,13756
1557,1557,4356,2007-04-16 21:58:00,Ribonucleic,340,2007,14096
1558,1558,4355,2007-04-16 21:58:00,Kenyon,19,2007,14115
1559,1559,4354,2007-04-16 21:59:00,Ribonucleic,31,2007,14146
1560,1560,4353,2007-04-16 21:59:00,Tomasboij,-7,2007,14139
1561,1565,4350,2007-04-16 22:00:00,Ribonucleic,52,2007,14191
1562,1564,4352,2007-04-16 22:00:00,Daveswagon,-5,2007,14186
1563,1562,4349,2007-04-16 22:00:00,Acalamari,-1,2007,14185
1564,1563,4351,2007-04-16 22:00:00,WxGopher,110,2007,14295
1565,1561,4348,2007-04-16 22:00:00,Cmcnicoll,7,2007,14302
1566,1566,4347,2007-04-16 22:01:00,Kenyon,3,2007,14305
1567,1567,4346,2007-04-16 22:01:00,NewTestLeper79,0,2007,14305
1568,1568,4345,2007-04-16 22:01:00,ColdCase,24,2007,14329
1569,1569,4344,2007-04-16 22:01:00,WxGopher,2,2007,14331
1570,1570,4343,2007-04-16 22:01:00,Ribonucleic,44,2007,14375
1571,1571,4342,2007-04-16 22:01:00,Tomasboij,-2,2007,14373
1572,1572,4341,2007-04-16 22:02:00,Kenyon,-239,2007,14134
1573,1573,4340,2007-04-16 22:02:00,I already forgot,3,2007,14137
1574,1576,4339,2007-04-16 22:03:00,SillyWalksMinister,-12,2007,14125
1575,1575,4338,2007-04-16 22:03:00,I already forgot,30,2007,14155
1576,1574,4337,2007-04-16 22:03:00,Lukobe,1,2007,14156
1577,1577,4336,2007-04-16 22:04:00,John Stattic,5,2007,14161
1578,1578,4335,2007-04-16 22:05:00,Kenyon,14,2007,14175
1579,1579,4334,2007-04-16 22:05:00,CLWE,0,2007,14175
1580,1580,4333,2007-04-16 22:05:00,Chunky Rice,-467,2007,13708
1581,1581,4332,2007-04-16 22:06:00,Kenyon,3,2007,13711
1582,1582,4331,2007-04-16 22:06:00,Shandy man,51,2007,13762
1583,1583,4330,2007-04-16 22:06:00,CLWE,55,2007,13817
1584,1584,4329,2007-04-16 22:06:00,I already forgot,99,2007,13916
1585,1585,4328,2007-04-16 22:06:00,Shandy man,-51,2007,13865
1586,1589,4325,2007-04-16 22:07:00,Shandy man,2,2007,13867
1587,1588,4327,2007-04-16 22:07:00,Tim Q. Wells,1,2007,13868
1588,1586,4324,2007-04-16 22:07:00,Dante Alighieri,1,2007,13869
